mundial,fecha,equipo1,equipo2,equipo_gol,jugador_gol,minuto_gol,fuente
Copa Mundial de la FIFA Chile 1962,1962/6/10,Checoslovaquia,Hungría,TCH,Adolf SCHERER,13,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=232/match=1525/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/10,Chile,Unión Soviética,CHI,Leonel SANCHEZ,11,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=232/match=1474/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/10,Chile,Unión Soviética,URS,Igor CHISLENKO,26,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=232/match=1474/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/10,Chile,Unión Soviética,CHI,Eladio ROJAS,29,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=232/match=1474/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/17,Brasil,Checoslovaquia,TCH,Josef MASOPUST,15,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=3480/match=1463/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/17,Brasil,Checoslovaquia,BRA,AMARILDO,17,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=3480/match=1463/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/17,Brasil,Checoslovaquia,BRA,ZITO,69,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=3480/match=1463/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/17,Brasil,Checoslovaquia,BRA,VAVA,78,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=3480/match=1463/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/06,República Federal de Alemania,Chile,FRG,Horst SZYMANIAK,21 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1471/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/06,República Federal de Alemania,Chile,FRG,Uwe SEELER,82,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1471/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/06,Brasil,España,ESP,ADELARDO,35,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1460/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/06,Brasil,España,BRA,AMARILDO,72,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1460/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/06,Brasil,España,BRA,AMARILDO,86,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1460/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/02,Chile,Italia,CHI,Jaime RAMIREZ,73,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1472/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/02,Chile,Italia,CHI,Jorge TORO,87,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1472/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,República Federal de Alemania,Suiza,FRG,Albert BRUELLS,45,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1510/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,República Federal de Alemania,Suiza,FRG,Uwe SEELER,59,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1510/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,República Federal de Alemania,Suiza,SUI,Heinz SCHNEITER,73,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1510/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/31,Hungría,Inglaterra,HUN,Lajos TICHY,17,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1490/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/31,Hungría,Inglaterra,ENG,Ron FLOWERS,60 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1490/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/31,Hungría,Inglaterra,HUN,Florian ALBERT,71,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1490/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/06,Unión Soviética,Uruguay,URS,Aleksei MAMYKIN,38,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1562/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/06,Unión Soviética,Uruguay,URU,Jose SASIA,54,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1562/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/06,Unión Soviética,Uruguay,URS,Valentin IVANOV,89,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1562/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/02,Inglaterra,Argentina,ENG,Ron FLOWERS,17 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1450/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/02,Inglaterra,Argentina,ENG,Bobby CHARLTON,42,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1450/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/02,Inglaterra,Argentina,ENG,Jimmy GREAVES,67,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1450/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/02,Inglaterra,Argentina,ARG,Jose SANFILIPPO,81,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1450/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,Yugoslavia,Colombia,YUG,Milan GALIC,20,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1480/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,Yugoslavia,Colombia,YUG,Drazen JERKOVIC,25,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1480/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,Yugoslavia,Colombia,YUG,Milan GALIC,61,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1480/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,Yugoslavia,Colombia,YUG,Vojislav MELIC,82,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1480/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,Yugoslavia,Colombia,YUG,Drazen JERKOVIC,87,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1480/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/31,Checoslovaquia,España,TCH,Josef STIBRANYI,80,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1498/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,México,Checoslovaquia,TCH,Vaclav MASEK,1,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1544/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,México,Checoslovaquia,MEX,Isidoro DIAZ,12,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1544/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,México,Checoslovaquia,MEX,Alfredo DEL AGUILA,29,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1544/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,México,Checoslovaquia,MEX,Hector HERNANDEZ,90 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1544/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,España,México,ESP,Joaquin PEIRO,90,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1497/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/31,Unión Soviética,Yugoslavia,URS,Valentin IVANOV,51,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1563/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/31,Unión Soviética,Yugoslavia,URS,Viktor PONEDELNIK,83,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1563/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Hungría,Bulgaria,HUN,Florian ALBERT,1,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1470/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Hungría,Bulgaria,HUN,Florian ALBERT,6,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1470/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Hungría,Bulgaria,HUN,Lajos TICHY,8,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1470/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Hungría,Bulgaria,HUN,Erno SOLYMOSI,12,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1470/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Hungría,Bulgaria,HUN,Florian ALBERT,53,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1470/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Hungría,Bulgaria,BUL,Georgi SOKOLOV,64,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1470/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Hungría,Bulgaria,HUN,Lajos TICHY,70,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1470/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/30,Argentina,Bulgaria,ARG,Hector FACUNDO,4,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1447/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/30,Uruguay,Colombia,COL,Francisco ZULUAGA,19 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1479/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/30,Uruguay,Colombia,URU,Luis CUBILLA,56,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1479/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/30,Uruguay,Colombia,URU,Jose SASIA,75,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1479/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/02,Yugoslavia,Uruguay,URU,Angel Ruben CABRERA,19,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1564/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/02,Yugoslavia,Uruguay,YUG,Josip SKOBLAR,25 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1564/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/02,Yugoslavia,Uruguay,YUG,Milan GALIC,29,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1564/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/02,Yugoslavia,Uruguay,YUG,Drazen JERKOVIC,49,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1564/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/30,Brasil,México,BRA,Mario ZAGALLO,56,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1461/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/30,Brasil,México,BRA,PELÉ (Edson Arantes do Nascimento),73,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1461/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/30,Chile,Suiza,SUI,Rolf WUETHRICH,6,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1473/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/30,Chile,Suiza,CHI,Leonel SANCHEZ,44,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1473/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/30,Chile,Suiza,CHI,Jaime RAMIREZ,51,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1473/index.html
Copa Mundial de la FIFA Chile 1962,1962/5/30,Chile,Suiza,CHI,Leonel SANCHEZ,55,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1473/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,Italia,Suiza,ITA,Bruno MORA,2,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1532/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,Italia,Suiza,ITA,Giacomo BULGARELLI,65,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1532/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/07,Italia,Suiza,ITA,Giacomo BULGARELLI,67,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1532/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Unión Soviética,Colombia,URS,Valentin IVANOV,8,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1478/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Unión Soviética,Colombia,URS,Igor CHISLENKO,10,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1478/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Unión Soviética,Colombia,URS,Valentin IVANOV,11,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1478/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Unión Soviética,Colombia,COL,German ACEROS,21,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1478/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Unión Soviética,Colombia,URS,Viktor PONEDELNIK,56,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1478/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Unión Soviética,Colombia,COL,Marcos COLL,68,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1478/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Unión Soviética,Colombia,COL,Antonio RADA,72,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1478/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/03,Unión Soviética,Colombia,COL,Marino KLINGER,76,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=231/match=1478/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/13,Brasil,Chile,BRA,GARRINCHA,9,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=514/match=1458/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/13,Brasil,Chile,BRA,GARRINCHA,32,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=514/match=1458/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/13,Brasil,Chile,CHI,Jorge TORO,42,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=514/match=1458/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/13,Brasil,Chile,BRA,VAVA,47,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=514/match=1458/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/13,Brasil,Chile,CHI,Leonel SANCHEZ,61 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=514/match=1458/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/13,Brasil,Chile,BRA,VAVA,78,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=514/match=1458/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/13,Checoslovaquia,Yugoslavia,TCH,Josef KADRABA,48,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=514/match=1559/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/13,Checoslovaquia,Yugoslavia,YUG,Drazen JERKOVIC,69,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=514/match=1559/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/13,Checoslovaquia,Yugoslavia,TCH,Adolf SCHERER,80,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=514/match=1559/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/13,Checoslovaquia,Yugoslavia,TCH,Adolf SCHERER,84 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=514/match=1559/index.html
Copa Mundial de la FIFA Chile 1962,1962/6/16,Chile,Yugoslavia,CHI,Eladio ROJAS,90,http://es.fifa.com/tournaments/archive/worldcup/chile1962/matches/round=3481/match=1475/index.html
Copa Mundial de la FIFA Alemania 2006,2006/7/08,Alemania,Portugal,GER,Bastian SCHWEINSTEIGER,56,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410500/match=97410063/index.html
Copa Mundial de la FIFA Alemania 2006,2006/7/08,Alemania,Portugal,GER,PETIT,60 Gol en propia meta,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410500/match=97410063/index.html
Copa Mundial de la FIFA Alemania 2006,2006/7/08,Alemania,Portugal,GER,Bastian SCHWEINSTEIGER,78,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410500/match=97410063/index.html
Copa Mundial de la FIFA Alemania 2006,2006/7/08,Alemania,Portugal,POR,NUNO GOMES,88,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410500/match=97410063/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/24,Alemania,Suecia,GER,Lukas PODOLSKI,4,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410049/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/24,Alemania,Suecia,GER,Lukas PODOLSKI,12,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410049/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/26,Italia,Australia,ITA,Francesco TOTTI,90+5 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410053/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/25,Inglaterra,Ecuador,ENG,David BECKHAM,60,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410051/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/24,Argentina,México,MEX,Rafael MARQUEZ,6,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410050/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/24,Argentina,México,ARG,Hernan CRESPO,10,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410050/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/24,Argentina,México,ARG,Maxi RODRIGUEZ,98,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410050/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/27,Brasil,Ghana,BRA,RONALDO,5,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410055/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/27,Brasil,Ghana,BRA,ADRIANO,45+1,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410055/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/27,Brasil,Ghana,BRA,ZE ROBERTO,84,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410055/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/25,Portugal,Países Bajos,POR,MANICHE,23,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410052/index.html
Copa Mundial de la FIFA Alemania 2006,2006/6/27,España,Francia,ESP,David VILLA,28 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/germany2006/matches/round=97410200/match=97410056/index.html
